Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
0	no	no	0.0	0.0	-0.07	-0.15	1.0	1.0	0.29	0.25	0.0	0.0	0.45	0.66
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.97	0.97
0	no	no	0.23	0.22	0.0	0.0	1.0	1.0	0.09	0.08	0.07	0.08	0.89	0.89
25	no	no	0.05	0.05	0.0	-0.21	0.01	1.0	0.11	0.18	0.01	0.0	0.67	0.42
13	no	yes	0.0	0.0	0.0	0.0	1.0	1.0	0.52	0.12	0.04	0.02	0.42	0.75
0	no	no	0.36	0.33	-0.33	-0.51	1.0	1.0	0.21	0.05	0.02	0.21	1.0	1.0
0	yes	yes	0.1	0.11	-0.03	-0.03	1.0	1.0	0.27	0.26	0.02	0.01	0.81	0.82
-13	yes	no	0.13	0.14	0.0	0.0	1.0	1.0	0.68	0.7	0.11	0.12	0.95	1.0
0	no	no	0.12	0.14	-0.1	-0.11	1.0	1.0	0.45	0.44	0.0	0.0	0.22	1.0
0	no	no	0.34	0.34	0.04	0.04	1.0	1.0	0.06	0.09	0.0	0.0	1.0	1.0
25	no	no	0.32	0.29	-0.11	-0.14	1.0	1.0	0.23	0.08	0.04	0.07	1.0	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.18	0.17	0.05	0.05	0.51	0.33
-13	yes	no	0.15	0.15	-0.8	0.15	1.0	0.01	0.33	0.06	0.01	0.03	0.75	0.91
-12	yes	no	0.28	0.25	0.0	0.0	1.0	1.0	0.26	0.2	0.01	0.02	0.93	0.93
13	no	no	0.0	0.25	-0.13	-0.1	1.0	1.0	-	-	-	-	-	-
0	no	no	0.05	0.06	0.0	0.0	1.0	1.0	0.05	0.04	0.26	0.31	1.0	1.0
12	no	yes	0.39	0.47	-0.1	-0.08	1.0	1.0	0.07	0.02	0.0	0.01	0.97	0.98
13	no	yes	0.14	0.13	0.26	0.23	1.0	1.0	0.74	0.73	0.0	0.0	0.3	0.24
0	no	no	0.03	0.02	0.0	0.0	1.0	1.0	0.0	0.0	0.69	0.63	0.76	0.81
-25	yes	no	0.41	0.17	-0.34	-0.29	1.0	1.0	0.38	0.3	0.01	0.05	0.89	0.91
0	yes	yes	0.23	0.25	-6.71	-6.63	1.0	1.0	0.02	0.01	0.0	0.0	0.98	0.98
0	no	no	0.47	0.47	-0.16	-0.19	1.0	1.0	0.42	0.41	0.0	0.01	1.0	1.0
0	yes	yes	0.0	0.1	-7.09	-7.43	1.0	1.0	0.13	0.12	0.0	0.0	0.84	0.84
0	no	no	0.03	0.03	0.0	0.0	1.0	1.0	0.26	0.24	0.0	0.0	0.71	0.69
0	yes	yes	0.49	0.49	0.03	0.05	1.0	1.0	0.69	0.69	0.01	0.01	0.96	0.96
12	no	no	0.25	0.0	-0.02	-0.03	1.0	1.0	0.08	0.07	0.12	0.15	0.0	1.0
0	yes	yes	0.46	0.46	-0.09	-0.09	1.0	1.0	0.1	0.1	0.02	0.02	0.88	0.88
13	no	no	0.14	0.2	0.71	0.72	1.0	1.0	-	-	-	-	-	-
37	yes	yes	0.16	0.48	0.0	0.0	1.0	1.0	0.37	0.06	0.0	0.01	0.84	0.87
38	no	yes	0.0	0.16	-0.47	-0.08	1.0	1.0	0.65	0.05	0.0	0.0	0.35	0.95
-25	no	no	0.08	0.01	0.0	0.0	1.0	1.0	0.01	0.0	0.18	0.74	0.86	0.88
50	no	yes	0.08	0.35	-2.47	-1.23	-	-	-	-	-	-	-	-
-25	no	no	0.14	0.11	0.0	-0.09	1.0	1.0	-	-	-	-	-	-
50	no	yes	0.13	0.46	-0.41	-0.23	1.0	1.0	0.24	0.04	0.0	0.0	0.8	0.97
25	no	no	0.0	0.18	-0.08	-0.12	1.0	1.0	0.4	0.02	0.0	0.05	0.5	0.99
38	no	yes	0.04	0.18	0.26	0.27	1.0	1.0	0.52	0.02	0.0	0.04	0.3	1.0
50	no	yes	0.0	0.38	0.0	-3.17	1.0	1.0	-	-	-	-	-	-
-25	yes	yes	0.34	0.41	-4.12	0.0	0.01	0.02	0.11	0.29	0.17	0.3	0.94	0.72
0	no	no	0.0	0.0	0.09	-0.06	1.0	1.0	-	-	-	-	-	-
75	no	yes	0.0	0.3	0.71	-0.21	-	-	-	-	-	-	-	-
12	no	no	0.29	0.11	0.0	0.0	1.0	0.25	0.37	0.13	0.01	0.08	0.0	1.0
0	no	no	0.18	0.17	0.0	0.0	1.0	1.0	0.07	0.07	0.0	0.01	0.89	0.99
0	no	no	0.15	0.15	-0.4	-0.4	0.5	0.5	0.1	0.1	0.03	0.03	1.0	1.0
25	no	no	0.0	0.0	0.0	0.0	0.0	1.0	0.45	0.38	0.0	0.01	0.26	0.8
25	no	no	0.08	0.0	0.0	0.0	1.0	1.0	0.49	0.01	0.0	0.07	0.8	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.3	0.57	0.0	0.0	0.71	0.44
0	no	no	0.01	0.01	-5.75	-7.41	1.0	1.0	0.14	0.17	0.0	0.0	0.93	0.89
0	no	no	0.25	0.28	-0.42	0.0	1.0	1.0	0.04	0.02	0.01	0.0	1.0	1.0
0	yes	yes	0.45	0.44	-4.87	0.0	1.0	1.0	0.04	0.06	0.23	0.26	1.0	1.0
13	no	no	0.18	0.23	-0.09	-0.15	1.0	1.0	0.17	0.13	0.01	0.04	0.83	0.83
0	no	no	0.06	0.06	0.0	0.0	0.5	0.5	0.4	0.24	0.04	0.02	0.6	0.51
0	yes	yes	0.01	0.04	0.15	0.32	1.0	1.0	0.34	0.21	0.0	0.0	0.63	0.64
0	no	no	0.03	0.01	0.0	0.0	1.0	1.0	0.02	0.0	0.0	0.01	1.0	1.0
0	yes	yes	0.21	0.21	-0.2	-0.16	1.0	1.0	0.16	0.01	0.0	0.16	0.7	0.7
0	no	no	0.17	0.09	-0.04	0.0	1.0	1.0	0.41	0.25	0.08	0.03	0.9	1.0
0	yes	yes	0.49	0.37	0.0	0.0	1.0	1.0	0.3	0.2	0.02	0.02	0.8	0.75
0	no	no	0.08	0.11	-0.1	-0.1	1.0	1.0	0.1	0.09	0.01	0.01	0.79	0.79
-12	yes	no	0.4	0.4	1.11	1.04	1.0	1.0	0.22	0.29	0.04	0.06	0.0	1.0
12	no	yes	0.27	0.32	-9.03	-1.06	0.5	1.0	0.05	0.07	0.0	0.0	1.0	1.0
-13	yes	yes	0.18	0.47	0.01	0.0	1.0	1.0	0.14	0.05	0.01	0.29	0.82	0.77
12	yes	yes	0.18	0.21	0.0	0.0	1.0	1.0	0.02	0.02	0.01	0.01	0.79	0.79
0	no	no	0.27	0.35	-0.05	0.04	1.0	1.0	0.11	0.09	0.01	0.01	0.98	1.0
-13	yes	yes	0.15	0.26	1.21	-0.43	1.0	0.03	0.38	0.37	0.05	0.1	0.13	0.15
-12	yes	no	0.2	0.32	0.0	0.0	1.0	1.0	0.66	0.23	0.01	0.04	0.31	0.75
0	yes	yes	0.33	0.23	0.0	0.44	1.0	1.0	0.23	0.15	0.05	0.06	1.0	1.0
0	no	no	0.13	0.0	-0.43	-0.51	1.0	0.25	-	-	-	-	-	-
12	no	yes	0.38	0.33	-0.21	-0.07	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.47	0.48	-0.17	-0.14	1.0	1.0	0.07	0.05	0.07	0.05	0.99	0.99
0	no	no	0.0	0.1	0.0	-0.9	1.0	1.0	0.37	0.24	0.0	0.01	0.94	0.99
-25	no	no	0.01	0.19	0.0	0.71	1.0	1.0	0.44	0.25	0.05	0.21	0.28	0.69
0	no	no	0.03	0.01	-0.48	0.0	1.0	1.0	0.0	0.0	0.03	0.05	0.92	0.92
13	no	yes	0.0	0.14	NaN	-0.04	1.0	1.0	0.75	0.39	0.0	0.03	0.34	1.0
0	no	no	0.0	0.0	-0.14	-0.22	1.0	1.0	0.24	0.6	0.0	0.0	0.5	0.75
0	no	no	0.04	0.08	-0.08	0.03	1.0	1.0	0.14	0.03	0.01	0.04	0.91	0.91
-25	yes	no	0.43	0.04	0.0	0.0	1.0	1.0	0.12	0.16	0.02	0.18	1.0	0.93
50	no	yes	0.0	0.34	0.0	-0.04	1.0	1.0	0.0	0.0	0.44	0.0	0.99	1.0
0	yes	yes	0.39	0.41	-0.12	0.0	1.0	1.0	0.23	0.23	0.01	0.02	0.96	0.96
-12	no	no	0.05	0.42	0.0	0.0	1.0	0.03	0.23	0.21	0.0	0.01	0.91	0.92
-13	yes	no	0.01	0.0	0.0	0.0	1.0	1.0	0.14	0.14	0.02	0.0	0.46	0.47
-13	no	no	0.29	0.25	-1.29	-1.23	-	-	-	-	-	-	-	-
0	yes	yes	0.46	0.46	-0.11	-0.11	1.0	1.0	0.02	0.02	0.07	0.1	0.84	0.86
50	no	no	0.22	0.26	0.86	0.22	1.0	1.0	0.56	0.16	0.02	0.04	0.38	0.81
-13	no	no	0.28	0.3	0.0	0.0	-	-	-	-	-	-	-	-
0	yes	yes	0.2	0.3	-0.04	-0.08	1.0	1.0	0.36	0.33	0.02	0.02	0.87	1.0
0	yes	yes	0.15	0.15	-52.72	-52.67	1.0	1.0	0.03	0.03	0.0	0.0	0.98	0.98
38	no	no	0.01	0.23	-0.2	0.0	1.0	1.0	0.3	0.05	0.0	0.0	0.56	0.96
0	no	no	0.24	0.24	0.07	0.08	0.5	0.25	0.04	0.05	0.0	0.0	0.97	0.97
0	no	no	0.25	0.22	0.0	0.0	1.0	1.0	0.09	0.07	0.01	0.03	0.9	0.9
0	yes	yes	0.18	0.18	-1.24	0.0	1.0	1.0	0.09	0.09	0.01	0.01	0.96	0.96
25	yes	yes	0.01	0.05	-0.4	0.0	1.0	1.0	0.26	0.01	0.01	0.02	0.66	0.95
-12	no	yes	0.18	0.16	-1.16	-1.13	0.06	0.13	0.18	0.36	0.01	0.01	1.0	1.0
0	no	no	0.0	0.07	0.0	0.02	0.5	0.13	0.22	0.1	0.0	0.38	0.95	1.0
25	yes	yes	0.32	0.48	-0.84	-0.41	1.0	0.25	0.22	0.08	0.01	0.01	0.89	0.91
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.39	0.34	0.04	0.04	0.67	0.73
0	yes	yes	0.25	0.27	-1.0	-0.97	1.0	1.0	0.02	0.02	0.02	0.02	0.91	1.0
50	no	yes	0.03	0.33	0.0	0.0	1.0	1.0	0.31	0.13	0.0	0.05	0.8	0.95
0	no	no	0.24	0.39	-0.29	-0.37	1.0	1.0	0.04	0.05	0.1	0.06	0.95	0.95
-37	yes	yes	0.37	0.01	0.0	0.08	1.0	1.0	0.1	0.37	0.05	0.03	0.89	0.7
25	yes	yes	0.44	0.23	-0.31	-1.04	1.0	1.0	-	-	-	-	-	-
0	no	no	0.03	0.03	-0.01	-0.01	1.0	1.0	0.74	0.74	0.0	0.0	0.24	0.24
25	no	no	0.16	0.17	0.04	-0.01	1.0	1.0	0.07	0.09	0.17	0.18	0.75	0.85
0	no	no	0.14	0.14	-0.64	0.0	0.06	0.0	0.3	0.06	0.0	0.11	0.5	0.97
-50	yes	no	0.49	0.04	0.0	0.04	1.0	1.0	0.12	0.03	0.18	0.56	1.0	1.0
0	no	no	0.16	0.15	-0.01	-0.02	0.02	0.02	0.29	0.29	0.0	0.0	0.92	0.92
0	no	no	0.13	0.14	-0.09	-0.11	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.4	0.38	-7.64	-6.83	1.0	1.0	0.24	0.22	0.0	0.0	0.78	0.78
25	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.03	0.05	0.01	0.01	0.27	1.0
-13	yes	no	0.02	0.01	0.1	-0.17	1.0	0.5	0.52	0.35	0.01	0.0	0.83	0.75
38	no	no	0.1	0.22	-0.82	-1.5	1.0	1.0	0.19	0.09	0.04	0.19	0.61	1.0
-37	yes	no	0.23	0.24	0.29	0.0	1.0	1.0	0.2	0.27	0.02	0.01	1.0	1.0
0	no	no	0.17	0.0	-1.73	0.0	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.49	0.48	-0.52	-0.59	-	-	-	-	-	-	-	-
-12	yes	yes	0.35	0.11	-0.83	-0.99	1.0	1.0	0.14	0.02	0.06	0.05	0.83	0.92
0	no	yes	0.15	0.2	-0.93	0.0	1.0	1.0	0.04	0.05	0.01	0.06	0.88	0.75
-12	yes	no	0.31	0.28	-0.01	-0.04	1.0	1.0	0.3	0.28	0.01	0.01	0.76	0.83
13	no	no	0.19	0.23	-2.81	-0.46	1.0	1.0	0.14	0.06	0.0	0.0	0.98	0.98
0	yes	yes	0.43	0.36	-0.57	-0.94	1.0	1.0	0.15	0.13	0.02	0.03	1.0	1.0
-12	yes	no	0.44	0.35	-0.01	-0.12	1.0	1.0	0.07	0.02	0.05	0.1	0.95	0.95
-37	yes	yes	0.45	0.02	-0.45	-0.34	1.0	1.0	0.04	0.18	0.0	0.0	0.97	0.41
0	yes	no	0.21	0.1	-0.03	-1.44	1.0	1.0	0.61	0.15	0.06	0.08	0.83	0.94
25	yes	yes	0.39	0.21	-2.85	-0.22	1.0	1.0	0.37	0.03	0.0	0.11	1.0	1.0
37	yes	yes	0.12	0.33	0.0	-0.07	1.0	1.0	0.21	0.17	0.0	0.0	0.7	0.96
0	yes	yes	0.13	0.13	0.0	0.0	1.0	1.0	0.23	0.23	0.02	0.02	0.92	0.92
-13	yes	no	0.04	0.01	-0.43	-0.12	0.0	0.0	0.58	0.02	0.0	0.52	0.66	0.7
0	no	no	0.0	0.0	0.0	0.0	-	-	-	-	-	-	-	-
12	no	yes	0.24	0.25	-4.53	-4.98	1.0	1.0	0.02	0.02	0.0	0.0	0.98	0.99
0	no	no	0.02	0.02	0.0	0.0	1.0	1.0	0.12	0.12	0.08	0.1	0.99	0.98
0	yes	yes	0.04	0.07	1.13	1.08	1.0	1.0	0.35	0.31	0.01	0.02	1.0	1.0
0	yes	yes	0.46	0.31	-0.13	0.0	1.0	1.0	0.11	0.09	0.03	0.04	0.58	0.62
0	no	no	0.0	0.0	-4.47	-5.35	1.0	1.0	-	-	-	-	-	-
-12	yes	no	0.4	0.27	-0.72	-0.88	1.0	1.0	0.06	0.05	0.01	0.01	1.0	1.0
50	yes	yes	0.5	0.2	0.0	0.0	0.03	0.06	0.24	0.19	0.0	0.02	0.79	1.0
25	no	no	0.0	0.1	0.02	-0.65	1.0	1.0	-	-	-	-	-	-
38	no	no	0.08	0.41	-3.62	-0.82	1.0	1.0	0.2	0.16	0.0	0.0	0.92	0.95
-13	no	yes	0.27	0.29	-0.21	-0.04	1.0	1.0	0.0	0.0	0.0	0.08	1.0	0.5
0	no	no	0.01	0.02	0.0	0.0	0.13	0.25	0.57	0.4	0.01	0.0	0.47	0.7
-12	yes	no	0.31	0.2	0.0	0.0	1.0	1.0	0.03	0.02	0.03	0.04	0.86	0.96
0	yes	yes	0.34	0.33	-0.39	-0.39	0.25	0.25	0.0	0.0	0.0	0.0	1.0	1.0
-50	yes	no	0.37	0.08	-0.22	0.18	0.01	0.0	0.1	0.16	0.03	0.0	0.93	0.65
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.36	0.35	0.0	0.0	0.6	0.61
0	yes	yes	0.14	0.17	-0.4	-1.45	1.0	1.0	-	-	-	-	-	-
37	yes	yes	0.05	0.22	0.0	-0.67	1.0	1.0	0.24	0.02	0.0	0.0	0.6	1.0
-25	no	yes	0.24	0.06	-0.11	-0.37	1.0	1.0	0.06	0.55	0.06	0.0	0.93	0.78
50	no	yes	0.0	0.47	0.0	0.0	1.0	1.0	0.75	0.16	0.0	0.0	0.05	0.92
-12	no	no	0.13	0.2	0.0	0.45	0.03	1.0	-	-	-	-	-	-
-25	yes	no	0.23	0.18	0.0	-0.14	1.0	1.0	0.08	0.02	0.0	0.02	1.0	1.0
25	no	no	0.0	0.0	0.71	-0.53	0.25	1.0	-	-	-	-	-	-
25	no	no	0.4	0.36	-4.07	-1.33	1.0	1.0	0.24	0.1	0.04	0.07	0.83	0.86
0	no	no	0.16	0.16	-0.19	-0.17	1.0	1.0	0.05	0.05	0.0	0.0	0.94	0.94
0	no	no	0.17	0.18	-0.22	0.0	1.0	1.0	0.09	0.09	0.23	0.23	0.98	0.98
25	no	yes	0.12	0.34	-0.0	-0.07	1.0	1.0	0.24	0.16	0.01	0.03	0.74	0.78
0	no	no	0.35	0.26	-0.78	-0.7	1.0	1.0	0.1	0.16	0.03	0.02	1.0	1.0
38	no	yes	0.0	0.03	0.0	0.1	1.0	1.0	0.23	0.12	0.0	0.0	0.75	1.0
38	no	no	0.0	0.36	0.31	-0.32	1.0	0.25	0.26	0.08	0.01	0.13	0.71	1.0
0	yes	yes	0.1	0.19	0.0	0.0	1.0	0.25	0.05	0.23	0.01	0.01	0.55	0.67
25	no	yes	0.19	0.26	-0.39	-0.06	1.0	1.0	0.16	0.18	0.06	0.05	0.95	0.83
12	yes	yes	0.12	0.48	-0.09	-0.31	1.0	1.0	0.24	0.14	0.01	0.03	0.67	0.71
0	yes	yes	0.39	0.28	0.0	0.0	1.0	1.0	0.27	0.46	0.0	0.01	0.93	0.0
0	no	no	0.14	0.0	0.0	0.01	0.5	1.0	0.06	0.24	0.22	0.0	0.7	0.67
-13	no	no	0.45	0.12	0.0	0.0	1.0	1.0	0.18	0.06	0.0	0.0	0.83	0.87
0	no	no	0.17	0.0	-0.29	0.0	1.0	1.0	-	-	-	-	-	-
0	no	no	0.05	0.05	0.0	0.0	1.0	1.0	0.7	0.68	0.0	0.0	0.39	0.39
0	no	no	0.0	0.0	0.17	0.0	1.0	1.0	0.42	0.57	0.0	0.0	1.0	1.0
50	no	yes	0.04	0.25	0.01	0.0	1.0	1.0	0.53	0.08	0.0	0.01	0.14	0.96
0	yes	yes	0.27	0.26	-0.15	-0.15	1.0	1.0	0.13	0.14	0.01	0.02	1.0	0.99
0	yes	yes	0.23	0.22	0.15	-1.11	1.0	1.0	0.21	0.21	0.0	0.02	0.89	0.91
37	yes	yes	0.11	0.41	-0.05	-1.02	1.0	1.0	0.52	0.02	0.0	0.0	0.3	0.95
0	no	no	0.16	0.14	-0.39	-0.22	1.0	1.0	0.04	0.03	0.23	0.27	0.5	1.0
0	yes	yes	0.33	0.4	-0.24	-0.21	0.5	0.5	0.02	0.03	0.05	0.02	0.98	0.98
0	yes	yes	0.38	0.5	0.13	0.13	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.2	0.2	-0.36	-0.36	1.0	1.0	0.0	0.0	0.0	0.0	0.92	0.92
0	no	no	0.26	0.22	-0.04	-0.05	1.0	1.0	0.26	0.23	0.0	0.0	0.85	0.87
0	yes	yes	0.18	0.18	0.0	0.0	1.0	1.0	0.15	0.13	0.01	0.01	1.0	1.0
25	no	yes	0.02	0.44	-0.38	-0.05	0.03	0.03	0.65	0.21	0.0	0.0	0.66	0.86
0	no	no	0.44	0.38	-0.8	-0.65	1.0	1.0	0.11	0.08	0.01	0.01	0.94	0.94
0	no	no	0.19	0.18	0.0	0.0	1.0	1.0	0.21	0.21	0.03	0.03	0.98	0.98
13	no	no	0.15	0.27	0.11	-1.02	1.0	1.0	0.06	0.07	0.05	0.31	0.5	1.0
0	yes	yes	0.27	0.27	-3.09	-1.16	1.0	1.0	0.08	0.08	0.02	0.02	0.81	0.81
12	no	yes	0.38	0.32	0.0	-0.68	1.0	1.0	0.01	0.01	0.0	0.01	0.95	0.85
13	no	no	0.04	0.26	0.01	0.0	1.0	1.0	0.5	0.29	0.0	0.28	0.64	0.15
0	no	no	0.09	0.11	-0.68	-1.04	1.0	1.0	0.04	0.06	0.02	0.0	0.93	0.93
-25	no	no	0.05	0.03	0.0	0.0	0.25	0.03	0.47	0.41	0.01	0.01	0.68	0.44
12	no	yes	0.33	0.28	-1.36	-0.72	1.0	1.0	0.08	0.21	0.09	0.07	0.5	0.0
-25	yes	no	0.35	0.0	-0.24	-0.2	1.0	1.0	0.04	0.18	0.06	0.0	0.68	0.62
0	no	no	0.17	0.04	0.0	0.0	1.0	1.0	0.11	0.04	0.02	0.11	0.96	0.96
0	yes	yes	0.06	0.06	0.26	0.35	1.0	1.0	0.04	0.02	0.01	0.01	0.75	0.5
-25	no	no	0.09	0.12	0.0	0.0	-	-	-	-	-	-	-	-
50	no	yes	0.16	0.38	-0.44	-0.35	1.0	1.0	0.49	0.01	0.0	0.0	0.44	0.81
12	yes	yes	0.16	0.39	-0.11	0.27	1.0	1.0	0.3	0.23	0.01	0.02	1.0	0.86
0	no	no	0.03	0.02	0.0	0.0	1.0	1.0	0.18	0.05	0.01	0.09	1.0	0.83
-25	no	no	0.04	0.0	-0.18	0.29	1.0	1.0	0.05	0.4	0.12	0.06	0.9	0.48
38	no	no	0.05	0.25	-0.34	0.0	1.0	1.0	0.42	0.12	0.01	0.08	0.97	1.0
25	yes	yes	0.45	0.46	0.0	0.0	-	-	-	-	-	-	-	-
25	no	no	0.02	0.02	0.0	0.0	0.03	0.25	0.42	0.36	0.0	0.0	0.83	0.92
-25	no	no	0.14	0.03	-0.1	-3.69	0.01	0.03	0.13	0.02	0.03	0.57	1.0	1.0
0	yes	yes	0.17	0.17	0.0	0.0	0.13	0.13	0.31	0.32	0.01	0.01	0.33	0.5
0	yes	yes	0.01	0.01	-0.68	-0.62	1.0	1.0	0.28	0.29	0.0	0.0	0.69	0.69
25	no	yes	0.16	0.26	-0.05	0.44	1.0	1.0	0.4	0.07	0.01	0.02	0.4	1.0
0	no	no	0.03	0.03	-0.25	-0.18	1.0	1.0	0.68	0.35	0.0	0.0	0.21	0.22
50	no	yes	0.0	0.24	0.0	-0.75	1.0	1.0	0.26	0.1	0.0	0.04	0.88	0.98
25	yes	yes	0.38	0.49	-0.37	-0.4	1.0	1.0	0.34	0.18	0.04	0.03	0.91	0.92
25	no	no	0.34	0.34	0.62	0.02	1.0	0.06	0.18	0.04	0.04	0.27	0.76	0.74
37	no	yes	0.45	0.38	0.43	0.44	1.0	1.0	0.12	0.13	0.03	0.03	0.78	1.0
12	no	yes	0.36	0.36	-0.04	0.02	0.5	0.03	0.34	0.02	0.0	0.01	0.64	1.0
0	no	no	0.14	0.14	-6.06	-0.65	0.01	0.01	0.41	0.35	0.02	0.02	0.95	0.92
0	no	no	0.09	0.08	0.0	0.0	1.0	1.0	0.04	0.06	0.03	0.05	0.93	0.93
38	no	no	0.0	0.23	1.39	0.0	1.0	1.0	0.57	0.06	0.0	0.0	0.53	1.0
0	no	no	0.19	0.16	0.0	-0.61	1.0	1.0	0.19	0.19	0.04	0.05	0.91	0.92
-13	yes	no	0.02	0.0	-2.39	0.0	1.0	1.0	0.67	0.75	0.0	0.0	0.92	0.27
0	no	no	0.39	0.39	-1.52	0.0	1.0	1.0	0.28	0.28	0.01	0.01	0.81	0.81
12	no	yes	0.43	0.46	0.37	0.31	1.0	1.0	0.05	0.05	0.06	0.06	0.0	0.0
-25	yes	no	0.36	0.01	-0.05	-1.56	1.0	1.0	0.02	0.57	0.01	0.02	0.61	0.71
50	no	yes	0.01	0.31	-5.26	-0.43	1.0	0.13	0.43	0.17	0.0	0.02	0.69	0.83
0	yes	yes	0.24	0.25	0.1	0.11	1.0	1.0	0.12	0.1	0.03	0.03	0.78	0.77
0	no	no	0.37	0.35	0.0	0.0	1.0	1.0	0.07	0.04	0.03	0.01	0.93	0.81
12	yes	yes	0.14	0.5	0.52	0.49	1.0	1.0	0.19	0.09	0.07	0.04	1.0	1.0
0	yes	yes	0.38	0.36	-0.08	-0.32	1.0	1.0	0.03	0.06	0.01	0.03	1.0	1.0
13	no	yes	0.0	0.08	1.0	0.42	1.0	1.0	0.45	0.08	0.01	0.0	0.33	0.0
0	yes	yes	0.38	0.38	0.71	0.69	1.0	1.0	0.12	0.17	0.01	0.01	1.0	1.0
0	no	no	0.31	0.31	-0.57	-0.48	1.0	1.0	0.31	0.33	0.0	0.01	0.83	0.85
12	yes	yes	0.13	0.27	-0.45	-0.43	1.0	1.0	0.09	0.09	0.0	0.0	1.0	1.0
0	no	no	0.23	0.23	-0.77	-0.69	1.0	1.0	0.04	0.04	0.01	0.1	1.0	0.96
50	no	yes	0.11	0.37	-0.52	-0.12	1.0	1.0	0.34	0.03	0.0	0.0	0.13	0.99
0	no	no	0.04	0.0	0.0	0.0	1.0	1.0	0.01	0.01	0.29	0.53	0.82	0.67
50	no	yes	0.0	0.4	-0.17	0.09	1.0	1.0	0.24	0.19	0.0	0.0	0.6	1.0
50	no	yes	0.04	0.2	0.01	-0.12	1.0	1.0	0.36	0.0	0.01	0.01	0.53	0.97
0	no	no	0.09	0.13	-0.06	0.0	1.0	1.0	0.34	0.29	0.01	0.12	0.92	0.98
12	no	yes	0.35	0.3	0.0	0.0	1.0	1.0	0.13	0.09	0.01	0.13	0.88	0.94
-12	yes	no	0.27	0.24	0.0	-0.54	1.0	1.0	0.09	0.05	0.05	0.05	0.96	1.0
0	no	no	0.21	0.24	0.03	0.34	1.0	1.0	0.06	0.05	0.01	0.01	0.81	0.8
13	yes	no	0.25	0.46	0.03	0.01	1.0	1.0	0.3	0.15	0.0	0.01	1.0	1.0
38	no	no	0.0	0.2	0.0	-0.0	1.0	1.0	0.35	0.07	0.0	0.19	0.92	1.0
12	yes	yes	0.05	0.31	0.0	0.0	1.0	1.0	0.17	0.12	0.02	0.05	1.0	0.96
-13	no	no	0.22	0.17	0.0	0.0	1.0	1.0	0.07	0.05	0.01	0.01	0.87	0.96
0	no	no	0.46	0.46	-0.28	-0.29	0.13	0.25	0.24	0.24	0.04	0.04	1.0	1.0
37	yes	yes	0.14	0.34	-2.47	-0.47	1.0	1.0	0.35	0.06	0.02	0.1	0.95	0.98
0	no	no	0.01	0.06	0.0	0.0	1.0	1.0	0.57	0.1	0.0	0.38	0.84	0.89
25	yes	yes	0.33	0.27	-0.92	-0.21	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.1	0.1	-1.73	0.0	1.0	1.0	0.68	0.68	0.0	0.0	0.42	0.42
-12	yes	no	0.48	0.42	-0.38	-0.42	1.0	1.0	0.02	0.0	0.09	0.08	0.93	0.93
0	yes	yes	0.2	0.2	-0.08	-0.08	-	-	-	-	-	-	-	-
13	no	yes	0.0	0.12	-0.16	-0.5	1.0	1.0	0.54	0.04	0.0	0.01	0.86	0.79
0	yes	yes	0.3	0.41	-0.24	-0.26	1.0	1.0	0.29	0.32	0.01	0.01	0.4	0.6
25	no	no	0.32	0.27	0.0	0.0	1.0	1.0	0.25	0.14	0.04	0.03	0.78	0.83
25	no	no	0.0	0.08	-0.35	-0.05	1.0	1.0	0.48	0.07	0.0	0.03	0.93	1.0
13	no	yes	0.17	0.2	0.0	0.0	1.0	0.02	0.16	0.14	0.0	0.01	0.67	0.93
0	yes	yes	0.29	0.28	-0.53	-0.77	1.0	1.0	0.08	0.11	0.01	0.01	1.0	0.98
0	no	no	0.03	0.03	0.03	-0.04	1.0	1.0	0.49	0.41	0.0	0.0	0.63	0.92
-12	yes	yes	0.41	0.18	-0.12	-0.04	1.0	1.0	0.01	0.05	0.03	0.01	0.85	0.85
12	no	yes	0.31	0.32	1.11	1.1	1.0	1.0	0.09	0.13	0.2	0.19	0.55	0.71
0	no	no	0.12	0.14	-0.01	-0.01	1.0	1.0	0.03	0.05	0.0	0.0	0.89	0.9
-50	yes	no	0.3	0.04	-0.3	-0.14	1.0	1.0	0.11	0.47	0.0	0.0	0.94	0.6
0	yes	yes	0.35	0.45	0.01	-0.12	0.0	0.03	0.07	0.08	0.05	0.02	0.63	0.58
