Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.28	0.81	0.0	0.0	1.0	0.32
-25	no	no	0.07	0.02	0.0	0.0	1.0	1.0	0.06	0.21	0.0	0.01	0.96	0.86
38	yes	no	0.49	0.2	0.7	-0.04	1.0	1.0	0.32	0.13	0.08	0.11	1.0	0.95
0	no	no	0.15	0.13	0.0	0.0	1.0	1.0	0.11	0.04	0.0	0.04	1.0	1.0
0	no	yes	0.43	0.09	0.05	-0.67	1.0	0.5	0.08	0.13	0.01	0.01	1.0	1.0
0	no	no	0.32	0.23	-0.15	-0.09	1.0	1.0	0.14	0.08	0.0	0.01	0.86	0.94
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.62	0.55	0.0	0.01	0.43	0.04
12	yes	yes	0.14	0.41	0.12	-0.18	1.0	1.0	0.09	0.03	0.0	0.01	0.99	1.0
25	no	yes	0.14	0.5	0.0	0.0	1.0	1.0	0.11	0.03	0.0	0.01	1.0	1.0
0	no	no	0.02	0.02	-0.0	-0.0	1.0	1.0	0.63	0.65	0.01	0.01	1.0	0.6
0	no	no	0.03	0.03	0.0	0.0	1.0	1.0	0.0	0.01	0.01	0.02	0.96	1.0
0	no	no	0.02	0.0	0.01	0.0	1.0	1.0	0.22	0.33	0.0	0.0	0.96	0.71
12	yes	yes	0.08	0.25	-0.89	-1.34	1.0	1.0	0.1	0.03	0.0	0.0	0.81	1.0
13	no	yes	0.05	0.06	0.0	0.0	1.0	1.0	0.04	0.04	0.0	0.01	1.0	0.99
0	yes	yes	0.4	0.31	0.0	0.0	1.0	1.0	0.4	0.57	0.0	0.0	1.0	1.0
-12	yes	no	0.46	0.44	-0.34	-0.31	1.0	1.0	0.12	0.14	0.03	0.02	0.98	0.96
-12	yes	yes	0.43	0.14	-0.17	-0.07	1.0	1.0	0.12	0.11	0.02	0.02	0.91	0.98
-12	yes	no	0.5	0.23	0.0	0.0	1.0	1.0	0.03	0.0	0.0	0.0	1.0	1.0
-25	no	no	0.12	0.11	0.0	0.14	1.0	1.0	0.08	0.22	0.01	0.0	1.0	0.99
-50	yes	no	0.41	0.03	-0.1	-0.61	1.0	1.0	0.04	0.31	0.0	0.1	1.0	0.64
0	yes	yes	0.31	0.38	0.0	0.0	1.0	1.0	0.03	0.03	0.0	0.01	1.0	0.95
-37	yes	no	0.28	0.3	0.0	1.25	0.25	0.0	0.37	0.06	0.0	0.27	0.9	0.88
0	no	no	0.05	0.03	0.0	0.03	1.0	1.0	0.44	0.64	0.02	0.02	0.98	0.93
25	no	yes	0.12	0.43	0.0	0.0	1.0	1.0	0.17	0.04	0.01	0.03	0.92	1.0
-25	no	no	0.04	0.01	0.0	0.0	1.0	1.0	0.15	0.34	0.01	0.0	1.0	0.87
-12	yes	no	0.39	0.36	0.0	0.0	1.0	1.0	0.05	0.07	0.0	0.0	1.0	0.97
25	yes	yes	0.07	0.05	0.0	0.0	1.0	1.0	0.18	0.12	0.0	0.0	0.63	1.0
-12	yes	yes	0.47	0.16	0.0	0.0	1.0	1.0	0.2	0.01	0.0	0.62	0.96	1.0
25	no	yes	0.0	0.32	0.0	0.0	1.0	1.0	0.18	0.12	0.0	0.0	0.8	0.92
38	no	no	0.0	0.24	0.0	0.0	1.0	1.0	0.22	0.0	0.0	0.07	0.99	1.0
-25	yes	yes	0.16	0.03	0.0	0.0	1.0	1.0	0.13	0.21	0.01	0.0	1.0	1.0
0	no	no	0.07	0.08	0.0	0.0	1.0	1.0	0.04	0.03	0.0	0.07	1.0	1.0
0	no	no	0.03	0.04	-0.03	-0.06	1.0	1.0	0.33	0.16	0.02	0.05	0.75	0.34
13	no	yes	0.13	0.16	0.0	0.0	1.0	1.0	0.05	0.0	0.0	0.0	1.0	1.0
12	no	yes	0.25	0.49	0.0	0.0	1.0	1.0	0.02	0.0	0.0	0.0	1.0	0.95
0	no	no	0.04	0.17	0.0	-0.07	1.0	1.0	0.13	0.07	0.0	0.0	0.92	1.0
0	no	no	0.05	0.09	0.03	-0.06	1.0	1.0	0.05	0.07	0.01	0.0	0.99	1.0
-13	no	yes	0.36	0.27	-0.43	-0.41	1.0	1.0	0.06	0.47	0.05	0.01	1.0	1.0
0	no	no	0.04	0.19	0.0	0.0	1.0	1.0	0.25	0.04	0.0	0.6	1.0	0.83
-25	no	no	0.02	0.02	0.0	0.0	1.0	1.0	0.17	0.83	0.0	0.01	0.91	0.7
-25	no	no	0.04	0.04	0.0	0.0	1.0	1.0	0.08	0.3	0.0	0.0	1.0	1.0
12	no	yes	0.33	0.5	0.0	0.0	1.0	1.0	0.06	0.05	0.0	0.03	1.0	0.96
0	yes	yes	0.23	0.32	-0.93	-0.65	1.0	1.0	0.03	0.02	0.0	0.07	0.95	0.93
13	no	no	0.0	0.3	0.0	-0.09	1.0	1.0	0.26	0.28	0.0	0.1	0.91	1.0
12	no	yes	0.25	0.36	0.0	-0.05	1.0	1.0	0.26	0.44	0.0	0.03	1.0	0.83
25	no	yes	0.08	0.28	0.0	0.0	1.0	0.5	0.17	0.0	0.0	0.0	0.99	0.98
0	yes	yes	0.38	0.22	-0.28	-0.3	1.0	1.0	0.02	0.05	0.01	0.03	0.98	0.88
25	no	yes	0.02	0.44	0.0	0.12	1.0	1.0	0.31	0.1	0.0	0.05	0.88	0.67
-12	yes	yes	0.43	0.19	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.01	0.98	1.0
50	no	yes	0.0	0.31	0.0	0.0	1.0	1.0	0.71	0.06	0.0	0.01	1.0	1.0
0	yes	yes	0.45	0.46	-0.3	0.0	1.0	1.0	0.03	0.02	0.01	0.01	0.97	0.85
12	yes	yes	0.09	0.28	0.0	-0.01	1.0	1.0	0.57	0.54	0.0	0.0	0.88	0.82
0	no	no	0.06	0.02	0.03	0.03	1.0	1.0	0.22	0.27	0.0	0.0	1.0	1.0
0	yes	yes	0.37	0.49	-0.22	-0.43	1.0	1.0	0.03	0.07	0.0	0.0	1.0	0.97
0	no	no	0.01	0.0	-0.05	-0.08	1.0	1.0	0.69	0.71	0.0	0.0	0.44	0.35
0	yes	yes	0.16	0.12	-0.09	-0.34	1.0	1.0	0.06	0.06	0.05	0.01	1.0	1.0
0	yes	yes	0.48	0.47	-0.15	-0.25	1.0	1.0	0.01	0.0	0.0	0.0	1.0	1.0
38	no	no	0.03	0.29	0.0	-0.02	1.0	1.0	0.24	0.11	0.0	0.0	1.0	0.82
12	no	yes	0.26	0.22	0.0	0.0	1.0	1.0	0.0	0.0	0.08	0.03	1.0	1.0
12	no	yes	0.2	0.31	-0.04	-0.06	1.0	1.0	0.21	0.16	0.0	0.0	0.97	0.78
0	yes	yes	0.47	0.49	0.0	0.0	1.0	1.0	0.0	0.07	0.0	0.0	0.98	0.99
0	no	no	0.17	0.1	-0.31	0.0	1.0	1.0	0.05	0.07	0.07	0.04	0.98	1.0
0	yes	yes	0.48	0.48	0.0	0.0	1.0	1.0	0.02	0.01	0.01	0.01	1.0	0.89
0	no	no	0.03	0.06	0.0	-9.17	1.0	1.0	0.44	0.22	0.0	0.02	1.0	1.0
0	no	no	0.01	0.05	0.0	0.47	1.0	1.0	0.28	0.2	0.01	0.02	0.0	1.0
25	no	no	0.0	0.14	0.0	0.0	1.0	1.0	0.64	0.02	0.0	0.0	0.77	1.0
25	no	yes	0.17	0.45	0.0	0.0	1.0	1.0	0.03	0.02	0.0	0.0	0.93	0.97
0	yes	yes	0.33	0.28	0.0	-0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.97
0	yes	yes	0.45	0.5	0.98	1.0	1.0	1.0	0.04	0.2	0.06	0.02	0.8	1.0
12	yes	yes	0.17	0.21	0.0	-0.39	1.0	1.0	0.11	0.14	0.0	0.0	0.98	1.0
-13	no	no	0.23	0.11	0.06	0.0	1.0	1.0	0.26	0.18	0.0	0.12	1.0	0.79
0	no	no	0.04	0.04	0.0	0.0	1.0	1.0	0.13	0.17	0.0	0.0	0.91	0.89
25	no	no	0.01	0.2	0.0	0.01	1.0	1.0	0.55	0.03	0.0	0.0	0.3	0.95
25	no	yes	0.06	0.43	0.0	0.0	1.0	1.0	0.07	0.02	0.0	0.01	0.93	0.83
13	no	yes	0.01	0.0	-0.19	-0.21	1.0	1.0	0.19	0.19	0.0	0.0	0.95	0.99
-25	no	no	0.0	0.05	-1.57	0.61	1.0	1.0	0.13	0.06	0.0	0.01	0.94	1.0
0	no	no	0.1	0.15	0.0	-0.01	1.0	1.0	0.26	0.21	0.01	0.04	1.0	0.81
-38	yes	no	0.14	0.09	0.0	0.0	1.0	1.0	0.02	0.23	0.0	0.0	1.0	1.0
0	no	no	0.0	0.01	0.0	0.0	1.0	1.0	0.62	0.77	0.0	0.0	1.0	0.99
0	no	no	0.02	0.04	0.0	-0.0	1.0	1.0	0.64	0.19	0.0	0.01	0.5	0.74
25	no	no	0.0	0.09	0.0	0.0	1.0	1.0	0.82	0.02	0.01	0.0	0.29	1.0
0	yes	yes	0.17	0.15	0.0	0.0	1.0	1.0	0.02	0.02	0.0	0.01	1.0	0.99
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.1	0.33	0.0	0.0	0.71	0.79
-13	no	no	0.27	0.18	0.0	0.0	1.0	1.0	0.14	0.15	0.0	0.0	0.88	0.87
13	no	yes	0.16	0.14	0.0	0.0	1.0	1.0	0.12	0.13	0.05	0.05	0.96	0.96
12	yes	yes	0.18	0.23	-0.35	-0.48	1.0	1.0	0.1	0.15	0.01	0.02	1.0	0.99
0	no	no	0.0	0.13	0.0	0.21	1.0	0.06	0.47	0.05	0.0	0.5	0.38	1.0
25	yes	yes	0.02	0.14	0.04	-0.02	0.5	1.0	0.51	0.01	0.01	0.02	0.48	0.99
-25	no	no	0.08	0.08	0.0	0.0	1.0	1.0	0.12	0.34	0.0	0.02	0.95	0.89
0	no	no	0.23	0.21	0.02	0.0	1.0	1.0	0.03	0.17	0.0	0.03	0.95	0.87
0	no	no	0.03	0.05	-1.22	0.0	1.0	1.0	0.58	0.73	0.0	0.0	1.0	1.0
25	no	yes	0.0	0.46	0.0	0.63	1.0	1.0	0.3	0.07	0.0	0.02	0.87	1.0
0	no	no	0.36	0.29	0.0	0.0	1.0	1.0	0.02	0.01	0.02	0.03	1.0	0.88
-25	yes	no	0.27	0.2	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.11	1.0	1.0
13	no	no	0.03	0.2	0.0	0.0	1.0	1.0	0.19	0.01	0.0	0.0	1.0	0.95
-38	yes	no	0.19	0.04	0.0	0.0	1.0	0.25	0.1	0.43	0.0	0.0	1.0	1.0
0	yes	yes	0.1	0.05	0.0	0.0	1.0	1.0	0.01	0.01	0.01	0.08	0.95	1.0
38	no	no	0.04	0.4	0.0	0.0	1.0	1.0	0.49	0.07	0.0	0.0	0.96	0.98
13	no	no	0.03	0.26	0.0	0.0	1.0	1.0	0.06	0.11	0.02	0.01	0.98	1.0
25	no	yes	0.13	0.22	-0.23	0.0	1.0	1.0	0.06	0.06	0.0	0.0	0.95	0.91
0	yes	yes	0.41	0.35	0.09	0.12	1.0	1.0	0.05	0.09	0.0	0.0	1.0	1.0
12	yes	yes	0.14	0.38	-0.22	-0.25	1.0	1.0	0.11	0.07	0.0	0.0	0.86	0.92
0	no	no	0.0	0.01	0.0	0.0	1.0	1.0	0.53	0.72	0.0	0.0	0.69	0.98
25	yes	yes	0.38	0.28	0.0	0.0	0.5	0.25	0.14	0.2	0.03	0.04	0.71	1.0
12	no	yes	0.38	0.38	0.0	0.0	1.0	1.0	0.02	0.06	0.01	0.02	0.96	0.99
25	no	no	0.0	0.05	0.0	-2.07	1.0	1.0	0.76	0.06	0.0	0.04	1.0	0.96
0	yes	yes	0.37	0.41	0.0	0.0	1.0	1.0	0.0	0.02	0.0	0.0	1.0	1.0
25	no	no	0.05	0.1	0.0	0.0	1.0	1.0	0.39	0.02	0.01	0.01	0.48	1.0
-38	yes	no	0.19	0.1	0.0	0.01	1.0	1.0	0.1	0.03	0.0	0.0	1.0	0.79
12	yes	yes	0.16	0.43	-2.31	-2.09	1.0	1.0	0.05	0.0	0.0	0.0	1.0	1.0
0	yes	yes	0.31	0.27	-0.39	-0.42	1.0	1.0	0.01	0.0	0.01	0.01	1.0	0.83
63	no	yes	0.02	0.08	0.53	-2.17	1.0	1.0	0.7	0.17	0.0	0.03	0.13	1.0
13	no	no	0.17	0.25	0.0	0.0	1.0	1.0	0.12	0.13	0.0	0.0	0.93	1.0
-12	yes	yes	0.24	0.08	-0.16	-0.02	1.0	0.5	0.15	0.06	0.02	0.04	0.94	0.94
25	no	yes	0.02	0.28	-0.11	0.0	1.0	1.0	0.76	0.0	0.0	0.82	0.94	1.0
-25	yes	yes	0.37	0.38	-0.04	-0.02	1.0	1.0	0.09	0.01	0.04	0.63	0.87	0.97
0	yes	yes	0.05	0.08	0.0	0.0	1.0	1.0	0.01	0.01	0.0	0.0	1.0	1.0
0	no	no	0.07	0.11	0.0	-0.72	1.0	1.0	0.78	0.76	0.0	0.0	0.78	0.41
25	no	yes	0.01	0.37	0.0	0.0	1.0	1.0	0.65	0.3	0.0	0.12	0.82	0.5
25	no	yes	0.13	0.29	0.07	0.0	1.0	1.0	0.17	0.03	0.0	0.0	1.0	1.0
-25	yes	no	0.2	0.15	-0.23	-0.25	1.0	1.0	0.0	0.05	0.0	0.03	0.94	0.94
75	no	yes	0.01	0.41	0.0	0.0	0.0	0.06	0.51	0.18	0.01	0.07	0.81	0.81
13	no	yes	0.02	0.07	0.0	-0.3	1.0	1.0	0.09	0.13	0.03	0.04	0.88	0.83
-25	yes	yes	0.38	0.45	0.0	-0.04	1.0	1.0	0.12	0.07	0.0	0.0	1.0	0.75
38	no	no	0.01	0.35	0.01	0.0	1.0	1.0	0.49	0.12	0.0	0.0	0.34	0.98
38	no	no	0.03	0.21	0.0	0.0	1.0	1.0	0.51	0.0	0.0	0.07	0.38	0.95
38	no	yes	0.0	0.13	0.0	0.0	1.0	1.0	0.46	0.01	0.0	0.0	0.84	0.96
0	no	no	0.03	0.01	0.0	0.02	1.0	1.0	0.17	0.06	0.0	0.06	0.95	0.99
-13	yes	no	0.11	0.09	0.0	0.0	1.0	1.0	0.07	0.09	0.01	0.0	0.86	0.91
0	yes	yes	0.1	0.18	0.01	0.36	0.25	1.0	0.25	0.21	0.04	0.08	1.0	1.0
50	no	yes	0.02	0.42	0.0	0.0	1.0	1.0	0.63	0.03	0.0	0.01	0.1	0.99
13	no	no	0.14	0.26	0.0	0.0	1.0	1.0	0.08	0.09	0.0	0.0	0.99	0.85
25	yes	yes	0.26	0.32	0.11	0.12	1.0	1.0	0.23	0.15	0.0	0.11	1.0	0.98
0	yes	yes	0.4	0.31	0.0	0.0	1.0	1.0	0.4	0.57	0.0	0.0	1.0	1.0
-38	yes	no	0.15	0.11	0.0	0.0	1.0	1.0	0.03	0.28	0.0	0.13	1.0	0.94
0	yes	yes	0.05	0.02	-0.37	0.0	1.0	1.0	0.74	0.62	0.0	0.0	1.0	1.0
-25	yes	yes	0.46	0.4	-0.08	0.0	1.0	1.0	0.03	0.01	0.0	0.73	1.0	1.0
-13	yes	yes	0.07	0.36	0.0	-0.03	1.0	1.0	0.19	0.27	0.0	0.08	1.0	0.98
25	no	yes	0.04	0.47	0.0	0.0	1.0	1.0	0.21	0.53	0.0	0.0	0.7	0.92
50	no	yes	0.01	0.48	0.0	0.0	1.0	1.0	0.84	0.1	0.0	0.0	1.0	1.0
38	no	yes	0.02	0.1	0.0	0.0	1.0	1.0	0.08	0.01	0.0	0.0	0.78	0.98
0	yes	yes	0.34	0.35	0.0	0.0	1.0	1.0	0.01	0.0	0.0	0.0	1.0	1.0
37	yes	yes	0.02	0.21	-0.04	-1.72	1.0	1.0	0.21	0.0	0.0	0.05	0.69	0.98
25	no	yes	0.03	0.34	0.0	0.0	1.0	1.0	0.39	0.03	0.0	0.39	1.0	1.0
0	yes	yes	0.35	0.48	0.0	0.0	1.0	1.0	0.02	0.12	0.0	0.1	0.99	0.89
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.16	0.64	0.0	0.0	0.54	0.82
25	no	no	0.01	0.05	NaN	NaN	1.0	0.5	0.24	0.18	0.0	0.0	0.33	0.96
-25	yes	yes	0.02	0.19	0.0	0.0	1.0	1.0	0.12	0.03	0.01	0.39	0.86	0.92
25	no	no	0.0	0.14	0.0	0.0	1.0	1.0	0.5	0.14	0.0	0.01	0.77	0.81
-12	yes	yes	0.38	0.18	0.0	0.0	1.0	1.0	0.09	0.08	0.03	0.0	0.99	1.0
-13	yes	no	0.11	0.01	0.0	0.0	1.0	1.0	0.0	0.12	0.0	0.0	1.0	1.0
-50	yes	no	0.43	0.1	-1.4	-0.1	1.0	1.0	0.05	0.57	0.0	0.0	0.87	0.4
0	yes	yes	0.37	0.39	-0.02	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
-13	no	no	0.26	0.2	-0.01	-0.01	1.0	1.0	0.01	0.0	0.0	0.0	0.96	1.0
-25	no	no	0.01	0.03	0.0	0.0	1.0	1.0	0.16	0.2	0.0	0.0	0.81	0.93
0	no	no	0.0	0.01	0.0	0.0	1.0	1.0	0.47	0.67	0.01	0.01	1.0	0.59
25	no	no	0.0	0.17	0.0	1.97	1.0	1.0	0.33	0.07	0.01	0.01	1.0	0.98
0	no	no	0.04	0.04	0.18	0.0	1.0	1.0	0.46	0.34	0.01	0.01	0.82	0.98
0	no	yes	0.1	0.24	0.03	-0.37	1.0	1.0	0.07	0.52	0.0	0.01	1.0	0.9
0	no	no	0.14	0.09	0.06	0.08	1.0	1.0	0.01	0.13	0.03	0.18	1.0	0.93
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.29	0.23	0.01	0.01	0.87	1.0
-25	yes	yes	0.28	0.34	-5.57	-4.12	1.0	1.0	0.0	0.0	0.0	0.74	1.0	1.0
0	yes	yes	0.21	0.29	-0.46	0.16	1.0	1.0	0.1	0.06	0.0	0.0	0.97	1.0
0	yes	yes	0.42	0.46	-0.42	0.0	1.0	1.0	0.07	0.07	0.02	0.01	0.89	1.0
0	no	no	0.0	0.03	0.0	-0.71	1.0	1.0	0.7	0.48	0.0	0.02	0.23	0.41
-13	yes	no	0.15	0.1	0.0	0.0	1.0	1.0	0.0	0.0	0.03	0.06	0.99	1.0
-38	yes	no	0.11	0.09	0.0	0.0	1.0	1.0	0.01	0.14	0.05	0.23	1.0	1.0
-25	yes	yes	0.18	0.16	-1.92	-2.18	1.0	1.0	0.03	0.22	0.0	0.29	1.0	0.9
0	yes	yes	0.37	0.39	0.0	0.0	1.0	1.0	0.02	0.03	0.01	0.02	0.99	0.99
50	no	yes	0.01	0.39	0.0	0.01	1.0	1.0	0.34	0.04	0.0	0.0	0.55	1.0
12	no	yes	0.23	0.42	0.0	0.12	1.0	1.0	0.02	0.01	0.0	0.0	1.0	1.0
50	no	yes	0.12	0.47	0.0	0.0	1.0	1.0	0.32	0.04	0.0	0.0	0.76	0.96
38	no	yes	0.11	0.17	0.0	0.0	1.0	1.0	0.26	0.13	0.0	0.09	1.0	1.0
12	yes	yes	0.11	0.3	0.0	0.0	0.5	0.06	0.11	0.11	0.0	0.01	1.0	1.0
0	no	no	0.0	0.02	0.0	NaN	1.0	1.0	0.26	0.32	0.0	0.01	1.0	0.9
37	yes	yes	0.02	0.36	0.0	0.02	1.0	1.0	0.26	0.05	0.0	0.0	0.78	0.97
0	no	no	0.25	0.37	-0.01	-0.01	1.0	1.0	0.23	0.25	0.01	0.0	0.97	0.69
0	no	no	0.06	0.07	0.98	0.0	1.0	1.0	0.14	0.02	0.01	0.69	0.83	0.78
0	no	no	0.03	0.03	0.0	-0.19	1.0	1.0	0.47	0.56	0.02	0.01	0.43	0.83
0	yes	yes	0.39	0.4	0.0	0.0	1.0	1.0	0.03	0.04	0.02	0.03	1.0	0.83
50	no	yes	0.04	0.26	0.0	0.0	1.0	1.0	0.26	0.0	0.0	0.01	1.0	1.0
-50	yes	no	0.34	0.16	0.0	-0.29	1.0	1.0	0.01	0.29	0.01	0.0	0.89	0.51
25	no	no	0.0	0.06	0.0	0.0	1.0	1.0	0.45	0.0	0.0	0.0	0.97	0.95
12	no	yes	0.48	0.35	-0.1	-0.08	1.0	1.0	0.22	0.07	0.0	0.01	0.98	0.66
0	yes	yes	0.16	0.12	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.88	1.0
0	yes	yes	0.31	0.34	-0.02	-0.04	1.0	1.0	0.06	0.06	0.01	0.0	0.97	1.0
-37	yes	no	0.49	0.36	-0.1	0.0	1.0	1.0	0.07	0.08	0.05	0.03	1.0	0.78
37	yes	yes	0.05	0.39	0.0	-0.27	1.0	1.0	0.35	0.05	0.0	0.02	0.84	0.95
12	no	yes	0.41	0.48	-1.21	-2.5	1.0	1.0	0.04	0.11	0.0	0.03	1.0	1.0
25	yes	yes	0.5	0.41	0.01	0.0	1.0	1.0	0.26	0.18	0.04	0.02	0.79	1.0
13	no	yes	0.03	0.03	0.0	0.0	1.0	1.0	0.0	0.18	0.01	0.0	1.0	1.0
-13	yes	yes	0.14	0.43	NaN	NaN	1.0	1.0	0.15	0.09	0.0	0.05	1.0	0.6
-25	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.16	0.75	0.0	0.0	1.0	0.99
0	yes	yes	0.29	0.34	-0.15	-0.11	1.0	1.0	0.02	0.02	0.01	0.0	1.0	0.93
0	no	no	0.02	0.05	0.06	0.13	1.0	1.0	0.06	0.69	0.0	0.01	0.7	0.95
50	no	yes	0.01	0.32	0.0	-0.43	1.0	1.0	0.3	0.1	0.0	0.0	0.42	0.99
38	no	yes	0.0	0.17	0.0	NaN	1.0	1.0	0.41	0.0	0.0	0.0	0.38	1.0
0	no	yes	0.14	0.43	0.0	0.0	1.0	1.0	0.09	0.27	0.0	0.11	1.0	0.98
50	no	yes	0.01	0.25	0.0	-0.0	1.0	1.0	0.69	0.01	0.0	0.0	1.0	1.0
38	no	no	0.0	0.34	0.0	0.0	1.0	1.0	0.24	0.03	0.0	0.0	0.76	1.0
12	yes	no	0.12	0.08	-0.01	-0.01	1.0	1.0	0.07	0.18	0.02	0.0	0.63	1.0
25	no	no	0.04	0.1	0.02	0.0	1.0	1.0	0.27	0.17	0.0	0.01	0.93	1.0
38	no	yes	0.0	0.15	0.0	0.0	1.0	1.0	0.49	0.03	0.0	0.0	0.74	0.98
12	no	yes	0.39	0.36	-0.02	-0.02	1.0	1.0	0.07	0.09	0.01	0.01	0.96	1.0
-13	no	no	0.29	0.02	0.0	-0.01	1.0	1.0	0.23	0.58	0.01	0.01	0.83	0.71
0	no	no	0.13	0.12	0.0	0.0	1.0	1.0	0.15	0.12	0.0	0.01	1.0	1.0
13	no	yes	0.14	0.17	-0.22	-0.61	1.0	1.0	0.01	0.02	0.0	0.01	1.0	0.98
0	no	no	0.04	0.03	NaN	0.0	1.0	1.0	0.28	0.44	0.03	0.03	1.0	1.0
50	no	yes	0.08	0.23	0.1	0.08	1.0	1.0	0.12	0.04	0.01	0.01	0.0	1.0
0	no	no	0.06	0.11	-0.0	0.0	1.0	1.0	0.01	0.02	0.0	0.05	1.0	1.0
-25	yes	yes	0.43	0.47	-1.08	-0.87	1.0	1.0	0.2	0.2	0.01	0.03	1.0	0.86
12	yes	yes	0.14	0.48	0.0	0.0	1.0	1.0	0.1	0.08	0.0	0.01	0.92	0.95
0	yes	yes	0.25	0.27	-0.15	-0.13	1.0	0.5	0.13	0.13	0.1	0.1	1.0	0.88
0	yes	yes	0.23	0.32	0.0	0.0	1.0	1.0	0.02	0.02	0.0	0.01	1.0	1.0
25	no	no	0.01	0.12	0.0	0.33	1.0	1.0	0.8	0.03	0.03	0.0	0.17	1.0
25	no	yes	0.13	0.26	-1.24	-0.64	1.0	1.0	0.16	0.09	0.0	0.0	0.91	0.92
13	no	yes	0.04	0.14	0.0	-0.01	1.0	1.0	0.1	0.02	0.01	0.02	0.85	1.0
12	yes	yes	0.16	0.43	0.0	0.0	1.0	1.0	0.13	0.02	0.0	0.03	1.0	0.9
0	yes	yes	0.24	0.28	-0.21	0.0	1.0	1.0	0.0	0.01	0.04	0.01	1.0	1.0
0	no	no	0.01	0.0	0.0	0.0	1.0	1.0	0.55	0.59	0.0	0.0	0.21	0.0
0	no	no	0.1	0.09	0.0	0.0	1.0	1.0	0.05	0.06	0.0	0.0	0.94	0.99
0	no	yes	0.25	0.12	-0.92	-0.98	1.0	1.0	0.08	0.07	0.03	0.0	1.0	1.0
-37	yes	no	0.37	0.38	0.0	0.0	1.0	1.0	0.0	0.23	0.06	0.4	1.0	1.0
25	yes	no	0.02	0.37	0.0	0.0	1.0	1.0	0.3	0.07	0.0	0.03	1.0	1.0
0	no	no	0.03	0.03	0.0	0.0	1.0	1.0	0.39	0.4	0.0	0.0	0.92	1.0
-12	yes	no	0.38	0.25	0.0	0.0	1.0	1.0	0.01	0.0	0.01	0.03	1.0	1.0
0	no	no	0.22	0.21	-6.56	-5.54	1.0	1.0	0.04	0.04	0.11	0.12	1.0	1.0
0	yes	yes	0.34	0.33	0.0	0.0	1.0	1.0	0.0	0.0	0.04	0.05	1.0	1.0
0	no	no	0.01	0.01	0.01	0.0	1.0	1.0	0.65	0.34	0.0	0.0	0.97	0.79
25	no	yes	0.05	0.43	0.0	0.0	1.0	1.0	0.18	0.1	0.01	0.05	0.91	0.98
0	yes	yes	0.43	0.23	-0.23	-0.22	1.0	1.0	0.13	0.17	0.03	0.03	1.0	0.99
50	no	yes	0.04	0.47	0.0	-0.11	1.0	1.0	0.55	0.19	0.01	0.01	0.97	0.93
0	yes	yes	0.36	0.35	0.06	0.05	1.0	1.0	0.01	0.02	0.01	0.01	0.99	0.86
0	no	no	0.24	0.3	0.0	0.0	1.0	1.0	0.02	0.0	0.0	0.04	1.0	1.0
-25	no	no	0.25	0.21	0.0	0.0	1.0	1.0	0.01	0.02	0.0	0.52	1.0	1.0
-50	yes	no	0.48	0.03	-0.06	0.0	1.0	1.0	0.01	0.47	0.0	0.0	1.0	0.67
0	no	no	0.08	0.06	0.0	0.0	1.0	1.0	0.16	0.17	0.0	0.0	0.98	0.85
-25	no	no	0.04	0.04	-0.07	-0.04	1.0	1.0	0.0	0.0	0.15	0.21	1.0	0.99
0	yes	yes	0.35	0.32	0.0	-0.01	1.0	1.0	0.07	0.1	0.03	0.03	1.0	1.0
-50	yes	no	0.21	0.02	0.0	0.0	1.0	1.0	0.11	0.0	0.0	0.86	0.93	1.0
13	no	no	0.18	0.38	0.0	-0.06	1.0	1.0	0.1	0.01	0.01	0.04	1.0	0.89
0	no	no	0.0	0.06	0.0	0.13	1.0	1.0	0.18	0.03	0.0	0.0	0.97	1.0
-25	no	no	0.18	0.19	0.04	0.04	1.0	1.0	0.17	0.19	0.0	0.0	1.0	0.64
-12	yes	yes	0.29	0.1	0.04	-0.13	1.0	1.0	0.01	0.06	0.01	0.01	0.92	1.0
0	no	no	0.01	0.01	-0.0	-0.0	1.0	1.0	0.65	0.75	0.0	0.0	0.82	0.19
-25	no	no	0.09	0.07	0.0	0.0	1.0	1.0	0.15	0.59	0.0	0.05	1.0	0.97
0	no	no	0.0	0.05	0.0	0.0	1.0	1.0	0.65	0.11	0.0	0.0	1.0	0.72
0	yes	yes	0.5	0.48	0.0	0.0	1.0	1.0	0.06	0.0	0.07	0.07	0.96	0.94
